surface,city,rooms,bathrooms,parking,pool,vue_panoramique,jardin,climatisation,chauffage_central,ascenseur,price
98.0,62,2.0,1.0,,,,,,,,125000.0
115.0,62,3.0,1.0,,,,,,,,137000.0
73.0,62,1.0,1.0,,,,,,,,129000.0
105.0,58,2.0,1.0,,,,,,,,190000.0
150.0,21,3.0,2.0,,,,,,,,359000.0
122.0,21,3.0,1.0,,,,,,,,228000.0
136.0,74,3.0,1.0,,,,,,,,195000.0
157.0,62,3.0,2.0,,,,,,,,265000.0
147.0,21,3.0,2.0,,,,,,,,420000.0
178.0,62,3.0,1.0,,,,,,,,249000.0
85.0,41,3.0,1.0,,,,,,,,105000.0
100.0,58,3.0,1.0,,,,,,,,170000.0
90.0,49,2.0,1.0,,,,,,,,195000.0
80.0,62,2.0,1.0,,,,,,,,120000.0
70.0,74,3.0,1.0,,,,,,,,290000.0
100.0,41,2.0,1.0,,,,,,,,160000.0
90.0,59,2.0,1.0,,,,,,,,125000.0
230.0,64,4.0,2.0,,,,,,,,250000.0
100.0,62,2.0,1.0,,,,,,,,115000.0
175.0,64,4.0,2.0,,,,,,,,140000.0
80.0,58,2.0,1.0,,,,,,,,107000.0
214.0,21,3.0,2.0,,,,,,,,290000.0
90.0,76,2.0,1.0,,,,,,,,145000.0
175.0,21,4.0,2.0,,,,,,,,260000.0
170.0,62,3.0,2.0,,,,,,,,165000.0
98.0,64,2.0,1.0,,,,,,,,150000.0
75.0,76,2.0,1.0,,,,,,,,125000.0
85.0,76,2.0,1.0,,,,,,,,120000.0
110.0,76,3.0,1.0,,,,,,,,150000.0
80.0,76,2.0,1.0,,,,,,,,110000.0
80.0,58,3.0,1.0,,,,,,,,115000.0
200.0,76,4.0,2.0,,,,,,,,300000.0
90.0,58,3.0,1.0,,,,,,,,140000.0
140.0,41,3.0,1.0,,,,,,,,168000.0
100.0,76,3.0,1.0,,,,,,,,850000.0
85.0,58,3.0,1.0,,,,,,,,165000.0
94.0,76,3.0,1.0,,,,,,,,105000.0
113.0,49,2.0,1.0,,,,,,,,169000.0
120.0,74,3.0,1.0,,,,,,,,98000.0
100.0,64,2.0,1.0,,,,,,,,99000.0
95.0,69,2.0,1.0,,,,,,,,129000.0
90.0,58,2.0,1.0,,,,,,,,120000.0
108.0,49,2.0,1.0,,,,,,,,169000.0
63.0,69,1.0,1.0,,,,,,,,100000.0
70.0,76,2.0,1.0,,,,,,,,120000.0
130.0,49,3.0,1.0,,,,,,,,229000.0
75.0,76,2.0,1.0,,,,,,,,105000.0
90.0,69,2.0,1.0,,,,,,,,98000.0
67.0,58,2.0,1.0,,,,,,,,120000.0
120.0,76,1.0,1.0,,,,,,,,270000.0
145.0,49,3.0,1.0,,,,,,,,249000.0
